SID,response,entry,entry_number,response_times
JDVDZARM,Brady,tom brady,2,8718.1
JDVDZARM,Michael Jordan,michael jordan,3,11720.7
JDVDZARM,Ward,"ed reed (unclear ""ward""; best-match assumption)",4,8194.4
JDVDZARM,Kelsey,travis kelce,5,7833.7
JDVDZARM,Babe Ruth,babe ruth,6,10580.8
JDVDZARM,Phelps,michael phelps,7,5169.4
JEW0DH9D,dwane the rock johnson,"dwayne ""the rock"" johnson",1,6137.0
JEW0DH9D,shaq,shaquille o'neal,2,8347.4
JEW0DH9D,lebron james,lebron james,3,3677.5
JEW0DH9D,yuzuru hanyu,yuzuru hanyu,4,7808.5
JEW0DH9D,alysa liu,alysa liu,5,3481.3
JEW0DH9D,nathan chen,nathan chen,6,3036.9
JEW0DH9D,serina williams,serena williams,7,5181.3
JIMIPV7S,serena williams,serena williams,2,5045.4
JIMIPV7S,michael phelps,michael phelps,3,14180.5
JIMIPV7S,tiger woods,tiger woods,4,2482.9
JIMIPV7S,michael jordan,michael jordan,5,5085.6
JIMIPV7S,lebron james,lebron james,6,3314.0
JIMIPV7S,bryce harper,bryce harper,7,10746.2
K6LTYZJH,serena williams,serena williams,1,5418.0
K6LTYZJH,Alyssa liu,alysa liu,2,4360.0
K6LTYZJH,Lebron james,lebron james,7,4705.0
K6LTYZJH,Michael jordan,michael jordan,8,3263.0
K6LTYZJH,tiger woods,tiger woods,9,3173.0
K6LTYZJH,alcaraz,alcaraz,10,4193.0
K6LTYZJH,Michael phelphs,michael phelps,12,5376.0
K6LTYZJH,Katie ledecky,katie ledecky,13,3534.0
KMXD4OZC,alysa liu,alysa liu,5,4360.5
KMXD4OZC,eileen gu,eileen gu,6,3138.7
KMXD4OZC,yuzura hanyu,yuzuru hanyu,7,4794.8
KMXD4OZC,simon biles,simone biles,11,16975.1
KZ9S5MPC,Lionel Messi,lionel messi,1,2608.0
KZ9S5MPC,Labron James,lebron james,3,8374.0
KZ9S5MPC,Shaq,shaquille o'neal,4,5268.0
LJSMGNV0,Kobe Bryant,kobe bryant,1,2914.0
LJSMGNV0,Babe Ruth,babe ruth,2,3066.0
LJSMGNV0,Travis Kelce,travis kelce,3,16837.0
LN8REBYY,larry bird,larry bird,2,8375.4
LN8REBYY,michael jordan,michael jordan,3,2861.0
LN8REBYY,lindsay vonn,lindsey vonn,6,6290.8
LN8REBYY,tiger woods,tiger woods,7,2537.6
LUKGQM9Q,Lebron James,lebron james,1,9933.7
LUKGQM9Q,Kobe Bryant,kobe bryant,2,9291.2
LUKGQM9Q,Jack Hughes,jack hughes,3,14525.7
LUKGQM9Q,Derek Jeter,derek jeter,4,10457.2
LUKGQM9Q,Aaron Judge,aaron judge,5,2695.9
MCYP84X4,Serena Williams,serena williams,1,3379.0
MCYP84X4,Venus Williams,venus williams,2,2193.0
MCYP84X4,Mikaela Shiffrin,mikaela shiffrin,3,5748.0
MCYP84X4,Lionel Messi,lionel messi,4,4821.0
MCYP84X4,Alex Morgan,alex morgan,5,3251.0
MCYP84X4,Rafael Nadal,rafael nadal,6,4971.0
MCYP84X4,Cristiano Ronaldo,cristiano ronaldo,7,4289.0
MCYP84X4,Drake Maye,drake maye,8,3359.0
MCYP84X4,Tom Brady,tom brady,9,3915.0
MCYP84X4,Nadia Comeneci,nadia comaneci,10,5857.0
MCYP84X4,Gabby Douglas,gabby douglas,11,4467.0
MCYP84X4,Simone Biles,simone biles,12,2099.0
N9V0QKO1,Lebron James,lebron james,1,6233.0
N9V0QKO1,jalen hurt,jalen hurts,2,12398.0
N9V0QKO1,simone biles,simone biles,4,5467.0
N9V0QKO1,Alyssa liu,alysa liu,5,9201.0
NHCBLFL1,katie ladekki,katie ledecky,1,4881.0
NHCBLFL1,travis kelsey,travis kelce,2,5501.0
NHCBLFL1,michael phelps,michael phelps,3,6718.0
NHCBLFL1,tom brady,tom brady,5,9357.0
NHCBLFL1,simone biles,simone biles,6,8645.0
NHCBLFL1,josh allen,josh allen,7,14797.0
NRXHKYAS,roger federer,roger federer,1,4428.6
NRXHKYAS,Messi,lionel messi,2,7919.0
NRXHKYAS,serena williams,serena williams,3,8916.6
NRXHKYAS,michael phelps,michael phelps,4,16652.0
NRXHKYAS,alcaraz,carlos alcaraz,5,21631.5
NXGNLGFN,drake maye,drake maye,3,1527.0
NXGNLGFN,tom brady,tom brady,4,1155.0
NXGNLGFN,Stefon diggs,stefon diggs,5,5117.0
NXGNLGFN,David ortiz,david ortiz,11,2133.0
NXGNLGFN,rob gronkowski,rob gronkowski,14,11359.0
NZ8ZTZHG,Mbappe,kylian mbappé,2,3715.0
NZ8ZTZHG,Leonel messi,lionel messi,3,3583.0
NZ8ZTZHG,Cristiano,cristiano ronaldo,4,4086.0
NZ8ZTZHG,Charles Leclerc,charles leclerc,6,16129.0
NZ8ZTZHG,Lewis hamelton,lewis hamilton,8,6449.0
O4NB1X6B,josh allen,josh allen,2,1813.0
O4NB1X6B,tom brady,tom brady,3,1821.6
O4NB1X6B,aron judge,aaron judge,8,26136.5
OEQ7A3BW,Serena Williams,serena williams,1,5069.0
OEQ7A3BW,Neymar,neymar,3,2081.0
OEQ7A3BW,Lewis Hamilton,lewis hamilton,8,14765.0
OUSZQD8K,tiger woods,tiger woods,1,2364.5
OUSZQD8K,serena williams,serena williams,3,3801.9
OUSZQD8K,venus williams,venus williams,4,3028.2
OUSZQD8K,biles,simone biles,5,22744.9
OUSZQD8K,peyton manning,peyton manning,6,8051.8
OUSZQD8K,eli manning,eli manning,7,7911.5
OUSZQD8K,roger federer,roger federer,8,9500.0
OX30M9NX,Tom Brady,tom brady,1,3387.0
OX30M9NX,Lebron James,lebron james,2,2315.0
OX30M9NX,Stephen Curry,stephen curry,3,3645.0
OX30M9NX,Babe Ruth,babe ruth,4,7489.0
OX30M9NX,Lionel Messi,lionel messi,6,14890.0
PBNU471N,Neymar,neymar,3,1399.7
PLC36LSR,Tom Brady,tom brady,1,2479.9
PLC36LSR,Caitlin Clark,caitlin clark,3,11510.6
PLW1S0CA,Ederson,henderson,11,1974.0
PLW1S0CA,Ilia Malinin,ilia malinin,16,3048.0
PLW1S0CA,Amber Glenn,amber glenn,17,2294.0
PLW1S0CA,Nathan Chen,nathan chen,20,1845.0
Q3MFUDV9,Luka Dončić,luka doncic,1,3795.3
Q3MFUDV9,LeBron,lebron,2,917.9
Q3MFUDV9,Tom Brady,tom brady,10,3564.3
Q3MFUDV9,Gronk,grok,11,1612.3
Q3MFUDV9,Pele,pelé,15,1626.7
QGT05169,Christiano Ronaldo,cristiano ronaldo,2,7805.0
QGT05169,lewis hamilton,lewis hamilton,3,3522.0
QGT05169,neymar,neymar,8,3408.0
RLHDN7YZ,tom brady,tom brady,1,3689.8
RLHDN7YZ,drake maye,drake maye,2,7226.8
RLHDN7YZ,babe ruth,babe ruth,4,34140.9
RS0Z27EB,Tiger Woods,tiger woods,1,4178.8
RS0Z27EB,Tom Brady,tom brady,2,3998.5
RS0Z27EB,Lebron James,lebron james,3,3002.0
RS0Z27EB,Drake Maye,drake maye,4,11802.1
RS0Z27EB,Alysa Liu,alysa liu,7,10172.9
S30LA614,SIMONE BILES,simone biles,1,2976.0
S30LA614,SERENA WILLIAMS,serena williams,2,3102.0
S30LA614,VENUS WILLIAMS,venus williams,3,2858.0
S30LA614,USAIN BOLT,usain bolt,4,3412.0
S30LA614,LINDSAY VON,lindsey vonn,5,2764.0
S30LA614,ALYSA LIU,alysa liu,6,2416.0
S30LA614,SAQUON BARKLEY,saquon barkley,8,9766.0
S30LA614,TOM BRADY,tom brady,9,2850.0
S30LA614,LEBRON JAMES,lebron james,10,2868.0
S30LA614,MICHAEL PHELPS,michael phelps,11,7438.0
S30LA614,TONY HAWK,tony hawk,13,4770.0
S87Q76NA,Tom brady,tom brady,1,2238.3
S87Q76NA,Peyton Manning,peyton manning,8,2500.1
S87Q76NA,Eli Manning,eli manning,9,1786.1
S87Q76NA,Drake Maye,drake maye,17,4902.9
SENRROOG,serena williams,serena williams,5,14727.3
SENRROOG,venus williams,venus williams,6,2558.9
SENRROOG,drake maye,drake maye,7,6422.8
SENRROOG,tom brady,tom brady,8,3441.1
SENRROOG,travis kelce,travis kelce,9,6452.4
T6E9EPOZ,Michael Jordan,michael jordan,1,4126.2
T6E9EPOZ,Serena Williams,serena williams,2,3577.7
U2N1A8VX,David Ortiz,david ortiz,2,3212.3
U2N1A8VX,Steph Curry,steph curry,9,10374.0
U2N1A8VX,Michael Jordan,michael jordan,10,5833.8
U4TQC9J3,Stephen Curry,stephen curry,1,3517.5
U4TQC9J3,Tom Brady,tom brady,3,18485.4
U4TQC9J3,Babe Ruth,babe ruth,4,5368.6
U4TQC9J3,Simone Biles,simone biles,5,9938.0
U4TQC9J3,Ilia Malinin,ilia malinin,6,2804.1
U7RW6MVC,lebron james,lebron james,3,8033.4
U7RW6MVC,tiger woods,tiger woods,8,4880.1
UIBPJL1Q,lebron,lebron,2,1694.0
UIBPJL1Q,drake maye,drake maye,3,4292.0
UIBPJL1Q,tom brady,tom brady,4,1480.0
UIBPJL1Q,steph curry,steph curry,6,6043.0
UIBPJL1Q,babe ruth,babe ruth,8,4161.0
UVAI5SO9,tiger woods,tiger woods,1,1789.0
UVAI5SO9,tom brady,tom brady,2,1482.0
UVAI5SO9,Michael phelps,michael phelps,3,9197.0
UVAI5SO9,babe ruth,babe ruth,4,6352.0
UVAI5SO9,David ortiz,david ortiz,5,3304.0
UVAI5SO9,Alissa liu,alysa liu,8,3699.0
VJJ2VCIY,Simon Biles,simone biles,1,6098.2
VJJ2VCIY,Neymar,neymar,2,4552.0
VJJ2VCIY,Micheal Jordan,michael jordan,7,14350.3
VJJ2VCIY,Steph Curry,steph curry,8,6443.0
VJJ2VCIY,Lebron James,lebron james,9,3673.7
VNHTSXTP,Tom Brady,tom brady,1,3548.9
VNHTSXTP,Travis Kelce,travis kelce,2,7825.1
VNSY2V6A,Tom Brady,tom brady,1,6521.7
VNSY2V6A,Embape,kylian mbappé,4,10678.6
VNSY2V6A,Christiano Ronaldo,cristiano ronaldo,6,11354.3
VNSY2V6A,Messi,lionel messi,7,2709.9
W6Z3Y3K6,Shaq,shaquille o'neal,1,1743.8
W6Z3Y3K6,Lebron James,lebron james,2,2726.2
W6Z3Y3K6,Peyton Manning,peyton manning,3,4266.4
W6Z3Y3K6,Tom Brady,tom brady,4,3625.5
W6Z3Y3K6,Michael Phelps,michael phelps,5,33541.2
WU4Q5VLP,simone biles,simone biles,3,3576.0
WU4Q5VLP,Michael phelps,michael phelps,4,6375.0
WU4Q5VLP,Jesse Diggins,jessica diggins,5,17866.0
WU4Q5VLP,Drake Maye,drake maye,6,8740.0
WU4Q5VLP,Tom Brady,tom brady,8,7166.0
XAA8CS8F,paige bueckers,paige bueckers,1,4910.0
XAA8CS8F,lebron james,lebron james,3,3254.2
XAA8CS8F,katie ledecky,katie ledecky,4,2659.2
XAA8CS8F,simone biles,simone biles,5,4323.9
XAA8CS8F,chloe kim,chloe kim,6,5091.7
XAA8CS8F,rory mcloroy,rory mcilroy,7,6330.5
XAA8CS8F,azzi fudd,azzi fudd,8,6586.8
XAA8CS8F,gabby douglas,gabby douglas,9,6800.2
XAA8CS8F,cooper flagg,cooper flagg,10,6533.0
XAA8CS8F,michael phelps,michael phelps,12,7111.3
XI93MR3J,travis kelsey,travis kelce,1,18133.0
XILQXDX5,lebron james,lebron james,2,4715.0
XILQXDX5,simone biles,simone biles,3,4493.0
XILQXDX5,michael phelps,michael phelps,4,4979.0
XILQXDX5,max verstappen,max verstappen,6,8768.0
XILQXDX5,yuki tsunoda,yuki tsunoda,7,2939.0
XILQXDX5,lewis hamilton,lewis hamilton,8,6086.0
XILQXDX5,pierre gastly,pierre gasly,9,8008.0
XJF7RLTQ,jordan,michael jordan,2,2859.0
XJF7RLTQ,stephan curry,stephen curry,3,9504.0
XJF7RLTQ,serena williams,serena williams,4,19746.8
XJF7RLTQ,venus williams,venus williams,5,13270.8
XV9JV4CP,EXCLUDE,lionel messi,1,6508.0
XV9JV4CP,Ronaldo,cristiano ronaldo,2,4124.0
XV9JV4CP,Drake Maye,drake maye,3,9476.0
XV9JV4CP,Tom Brady,tom brady,5,8851.0
XV9JV4CP,Michael Jordan,michael jordan,6,11068.0
XV9JV4CP,Stephan Curry,stephen curry,7,4515.0
XV9JV4CP,Jalen Hurts,jalen hurts,8,4273.0
Y0GQPG0K,michael jordan,michael jordan,1,2881.0
Y0GQPG0K,tom brady,tom brady,3,3058.0
Y0GQPG0K,kobe bryant,kobe bryant,4,2853.0
Y0GQPG0K,larry bird,larry bird,5,4560.0
Y0GQPG0K,EXCLUDE,lionel messi,7,16052.0
Y0GQPG0K,babe ruth,babe ruth,8,15690.0
YDKEN7JY,giannis,giannis antetokounmpo,1,2769.0
YDKEN7JY,michael jordan,michael jordan,2,3813.0
YDKEN7JY,lebron james,lebron james,3,2198.0
YDKEN7JY,josh allen,josh allen,4,2107.0
YDKEN7JY,michael phelps,michael phelps,5,3215.0
YDKEN7JY,katie ledecky,katie ledecky,6,4107.0
YDKEN7JY,kevin durant,kevin durant,8,5180.0
YDKEN7JY,cooper flagg,cooper flagg,17,1645.0
YMQ1DC06,serena williams,serena williams,1,10379.0
YMQ1DC06,alysa liu,alysa liu,2,16199.0
YP5UHRSA,kobe bryant,kobe bryant,3,4450.0
YP5UHRSA,usain bolt,usain bolt,4,8383.7
YP5UHRSA,tom brady,tom brady,8,1993.0
YP5UHRSA,drake maye,drake maye,9,16715.9
YQ5FHGIU,Lebron James,lebron james,1,4537.7
YVQX6LL1,Micheal Jorden,michael jordan,1,10027.1
YVQX6LL1,Tiger Woods,tiger woods,2,4780.5
YVQX6LL1,Kaitlyn Clark,kaitlyn clark,3,16058.2
YVQX6LL1,Paige Beckers,paige bueckers,4,4425.7
YVQX6LL1,Simone Byles,simone biles,5,13887.2
YVQX6LL1,Alisa Liu,alisa liu,6,7929.8
ZERL6DH6,bukayo saka,bukayo saka,1,7518.3
ZERL6DH6,EXCLUDE,lionel messi,2,3837.7
ZERL6DH6,richarlson,richarlison,3,7094.5
ZERL6DH6,neymar,neymar,4,2067.4
ZERL6DH6,EXCLUDE,cristiano ronaldo,5,4609.3
ZERL6DH6,steph curry,stephen curry,6,13344.5
ZERL6DH6,lebron james,lebron james,7,4865.6
ZERL6DH6,michael phelps,michael phelps,8,3585.5
ZERL6DH6,serena williams,serena williams,9,2521.8
ZERL6DH6,alysa liu,alysa liu,10,10306.8
ZHMH16C4,peyton manning,peyton manning,1,4077.6
ZHMH16C4,marvin harrison,marvin harrison,2,3634.6
ZHMH16C4,reggie wayne,reggie wayne,3,2630.5
ZHMH16C4,edgerin james,edgerrin james,4,5605.5
ZHMH16C4,michael phelps,michael phelps,5,4445.5
ZHMH16C4,katie ledekey,katie ledecky,6,5415.3
ZHMH16C4,mia hamm,mia hamm,7,9742.2
ZHMH16C4,eli manning,eli manning,8,5533.8
ZHMH16C4,tara lipinski,tara lipinski,9,8233.6
ZHMH16C4,mary lou retton,mary lou retton,10,3909.4
ZHMH16C4,olga korbut,olga korbut,11,3022.6
ZYQ1C8LT,Joe Burrow,joe burrow,1,7654.0
ZYQ1C8LT,Aaron Judge,aaron judge,2,16313.0
ZYQ1C8LT,Ken Griffey Jr,ken griffey jr.,3,19782.0
ZYQ1C8LT,Caitlin Clark,caitlin clark,4,11060.0
ZYQ1C8LT,Sue bird,sue bird,5,3995.0
