SID,response,entry,entry_number,response_times,evaluation,replacement
6CDVQX7L,turtle,turtle,29,1321.0,FOUND,turtle
6D26ZXC8,Ostrich,ostrich,1,4906.0,FOUND,ostrich
6D26ZXC8,Monkey,monkey,2,3379.0,FOUND,monkey
6D26ZXC8,Baboon,baboon,3,5780.0,FOUND,baboon
6D26ZXC8,Zebra,zebra,4,2731.0,FOUND,zebra
6D26ZXC8,Lion,lion,5,3653.0,FOUND,lion
6D26ZXC8,Pig,pig,6,2587.0,FOUND,pig
6D26ZXC8,Warthog,warthog,7,2263.0,FOUND,warthog
6D26ZXC8,Hyena,hyena,8,2180.0,FOUND,hyena
6D26ZXC8,Goat,goat,9,5505.0,FOUND,goat
6D26ZXC8,Sheep,sheep,10,1946.0,FOUND,sheep
6D26ZXC8,Cow,cow,11,2187.0,FOUND,cow
6D26ZXC8,Blue bird,blue bird,12,3739.0,REPLACE,bluebird
6D26ZXC8,Northern Cardinal,northern cardinal,13,7347.0,EXCLUDE,EXCLUDE
6D26ZXC8,Anteater,anteater,14,5412.0,FOUND,anteater
6PJDUW9O,frog,frog,1,3004.0,FOUND,frog
6PJDUW9O,dog,dog,2,938.0,FOUND,dog
6PJDUW9O,cat,cat,3,1124.0,FOUND,cat
6PJDUW9O,lizard,lizard,4,1335.0,FOUND,lizard
6PJDUW9O,bird,bird,5,4305.0,FOUND,bird
6PJDUW9O,alligator,alligator,6,2838.0,FOUND,alligator
6PJDUW9O,croc,crocodile,7,1224.0,FOUND,crocodile
6PJDUW9O,crab,crab,8,3770.0,FOUND,crab
6PJDUW9O,seal,seal,9,1863.0,FOUND,seal
6PJDUW9O,sea lion,sea lion,10,2612.0,FOUND,sea lion
6PJDUW9O,shark,shark,11,925.0,FOUND,shark
6PJDUW9O,whale,whale,12,1110.0,FOUND,whale
6PJDUW9O,cod,cod,13,1421.0,FOUND,cod
6PJDUW9O,monkey,monkey,14,4976.0,FOUND,monkey
6PJDUW9O,dinosaur,dinosaur,15,2473.0,FOUND,dinosaur
6PJDUW9O,chicken,chicken,16,3071.0,FOUND,chicken
6PJDUW9O,pig,pig,17,2979.0,FOUND,pig
6PJDUW9O,goat,goat,18,1023.0,FOUND,goat
6PJDUW9O,horse,horse,19,1243.0,FOUND,horse
6PJDUW9O,sheep,sheep,20,1250.0,FOUND,sheep
6PJDUW9O,rat,rat,21,2115.0,FOUND,rat
6PJDUW9O,guinea pig,guinea pig,22,8670.0,FOUND,guinea pig
6PJDUW9O,ferret,ferret,23,1506.0,FOUND,ferret
6PJDUW9O,bear,bear,24,1057.0,FOUND,bear
6VBV95IL,cats,cats,1,2187.2,REPLACE,cat
6VBV95IL,dog,dog,2,897.4,FOUND,dog
6VBV95IL,lizard,lizard,3,3000.7,FOUND,lizard
6VBV95IL,bird,bird,4,1229.4,FOUND,bird
6VBV95IL,fish,fish,5,2655.3,FOUND,fish
6VBV95IL,squid,squid,6,1292.9,FOUND,squid
6VBV95IL,whale,whale,7,1166.3,FOUND,whale
6VBV95IL,shark,shark,8,2744.4,FOUND,shark
6VBV95IL,eel,eel,9,750.7,FOUND,eel
6VBV95IL,elephant,elephant,10,4171.9,FOUND,elephant
6VBV95IL,zebra,zebra,11,1049.4,FOUND,zebra
6VBV95IL,giraffe,giraffe,12,3117.1,FOUND,giraffe
6VBV95IL,boar,boar,13,5399.5,FOUND,boar
6VBV95IL,big,big,14,1020.4,REPLACE,pig
6VBV95IL,horse,horse,15,2957.5,FOUND,horse
6VBV95IL,sheep,sheep,16,1003.8,FOUND,sheep
6VBV95IL,goat,goat,17,690.2,FOUND,goat
6VBV95IL,lepord,leopard,18,5177.8,FOUND,leopard
6VBV95IL,t-rex,t. rex,19,4967.6,REPLACE,t rex
6VBV95IL,mouse,mouse,20,3715.7,FOUND,mouse
6VBV95IL,rat,rat,21,2878.5,FOUND,rat
6XD6NVVO,cat,cat,1,1624.0,FOUND,cat
6XD6NVVO,dog,dog,2,1294.0,FOUND,dog
6XD6NVVO,mouse,mouse,3,1642.0,FOUND,mouse
6XD6NVVO,snake,snake,4,2282.0,FOUND,snake
6XD6NVVO,goldfish,goldfish,5,6087.0,FOUND,goldfish
6XD6NVVO,elephant,elephant,6,5681.0,FOUND,elephant
6XD6NVVO,axolotl,axolotl,7,2647.0,FOUND,axolotl
6XD6NVVO,polar bear,polar bear,8,4907.0,FOUND,polar bear
6XD6NVVO,eagle,eagle,9,3466.0,FOUND,eagle
6XD6NVVO,dolphin,dolphin,10,6716.0,FOUND,dolphin
6XD6NVVO,minsk,minsk,11,6914.0,REPLACE,mink
6XD6NVVO,pigeon,pigeon,12,13146.0,FOUND,pigeon
73N2RQWR,duck,duck,1,1675.0,FOUND,duck
73N2RQWR,bird,bird,2,1088.9,FOUND,bird
73N2RQWR,cow,cow,3,1042.3,FOUND,cow
73N2RQWR,chicken,chicken,4,2157.2,FOUND,chicken
73N2RQWR,pig,pig,5,1740.3,FOUND,pig
73N2RQWR,horse,horse,6,1167.7,FOUND,horse
73N2RQWR,sheep,sheep,7,1876.2,FOUND,sheep
73N2RQWR,lamb,lamb,8,2154.1,FOUND,lamb
73N2RQWR,dog,dog,9,2252.4,FOUND,dog
73N2RQWR,cat,cat,10,1239.2,FOUND,cat
73N2RQWR,snake,snake,11,4769.0,FOUND,snake
73N2RQWR,iguana,iguana,12,1945.6,FOUND,iguana
73N2RQWR,lizard,lizard,13,2148.0,FOUND,lizard
73N2RQWR,salamander,salamander,14,2660.1,FOUND,salamander
73N2RQWR,finch,finch,15,4056.1,FOUND,finch
73N2RQWR,dinosaur,dinosaur,16,2594.1,FOUND,dinosaur
73N2RQWR,lemur,lemur,17,2196.2,FOUND,lemur
73N2RQWR,monkey,monkey,18,1467.8,FOUND,monkey
73N2RQWR,ape,ape,19,1002.3,FOUND,ape
73N2RQWR,ferrett,ferret,20,7656.7,FOUND,ferret
73N2RQWR,seal,seal,21,1168.3,FOUND,seal
73N2RQWR,lion,lion,22,1916.9,FOUND,lion
73N2RQWR,sea lion,sea lion,23,2055.5,FOUND,sea lion
73N2RQWR,whale,whale,24,1694.3,FOUND,whale
73N2RQWR,manatee,manatee,25,1892.0,FOUND,manatee
73N2RQWR,shrimp,shrimp,26,2999.5,FOUND,shrimp
7SUXPU9Y,cat,cat,1,2679.0,FOUND,cat
7SUXPU9Y,dog,dog,2,1169.0,FOUND,dog
7SUXPU9Y,snake,snake,3,1391.0,FOUND,snake
7SUXPU9Y,tiger,tiger,4,1318.0,FOUND,tiger
7SUXPU9Y,monkey,monkey,5,1424.0,FOUND,monkey
7SUXPU9Y,snail,snail,6,2520.0,FOUND,snail
7SUXPU9Y,worm,worm,7,1408.0,FOUND,worm
7SUXPU9Y,bird,bird,8,2422.0,FOUND,bird
7SUXPU9Y,salamander,salamander,9,7014.0,FOUND,salamander
7SUXPU9Y,lice,lice,10,4001.0,REPLACE,plaice
7SUXPU9Y,leech,leech,11,2727.0,FOUND,leech
7SUXPU9Y,lizard,lizard,12,7067.0,FOUND,lizard
7SUXPU9Y,elephant,elephant,13,2323.0,FOUND,elephant
7SUXPU9Y,giraffee,giraffe,14,1829.0,FOUND,giraffe
7SUXPU9Y,lion,lion,15,5240.0,FOUND,lion
7SUXPU9Y,starfish,starfish,16,5683.0,FOUND,starfish
7SUXPU9Y,mussel,mussel,17,1793.0,FOUND,mussel
7SUXPU9Y,crab,crab,18,6834.0,FOUND,crab
86EKSDZC,giraffe,giraffe,1,2577.2,FOUND,giraffe
86EKSDZC,cat,cat,2,770.8,FOUND,cat
86EKSDZC,dog,dog,3,775.8,FOUND,dog
86EKSDZC,hippo,hippo,4,1140.3,FOUND,hippo
86EKSDZC,lon,lion,5,1317.3,FOUND,lion
86EKSDZC,lion,lion,6,2232.1,FOUND,lion
86EKSDZC,tiger,tiger,7,1372.0,FOUND,tiger
86EKSDZC,elephant,elephant,8,2828.4,FOUND,elephant
86EKSDZC,camel,camel,9,2177.0,FOUND,camel
86EKSDZC,bird,bird,10,1947.8,FOUND,bird
86EKSDZC,parrot,parrot,11,1125.5,FOUND,parrot
86EKSDZC,hawk,hawk,12,1241.8,FOUND,hawk
86EKSDZC,sparrow,sparrow,13,1125.0,FOUND,sparrow
86EKSDZC,dove,dove,14,1254.4,FOUND,dove
86EKSDZC,carnidal,cardinal,15,2620.5,FOUND,cardinal
86EKSDZC,jay,jay,16,2817.1,FOUND,jay
86EKSDZC,bear,bear,17,6857.8,FOUND,bear
86EKSDZC,wolf,wolf,18,2193.9,FOUND,wolf
86EKSDZC,bull,bull,19,1627.2,FOUND,bull
86EKSDZC,cow,cow,20,920.4,FOUND,cow
86EKSDZC,crocodile,crocodile,21,1666.7,FOUND,crocodile
86EKSDZC,alligator,alligator,22,3641.8,FOUND,alligator
86EKSDZC,tardigrade,tardigrade,23,5283.8,FOUND,tardigrade
86EKSDZC,fish,fish,24,3157.9,FOUND,fish
86EKSDZC,shark,shark,25,829.6,FOUND,shark
86EKSDZC,whale,whale,26,1450.0,FOUND,whale
86EKSDZC,oyster,oyster,27,3657.9,FOUND,oyster
86EKSDZC,clam,clam,28,1329.7,FOUND,clam
8BL6X7AX,cat,cat,1,1750.0,FOUND,cat
8BL6X7AX,dog,dog,2,1582.0,FOUND,dog
8BL6X7AX,zebra,zebra,3,1852.0,FOUND,zebra
8BL6X7AX,lamb,lamb,4,3012.0,FOUND,lamb
8BL6X7AX,mouse,mouse,5,2183.0,FOUND,mouse
8BL6X7AX,beaver,beaver,6,3556.0,FOUND,beaver
8BL6X7AX,fishes,fish,7,8567.0,FOUND,fish
8BL6X7AX,birs,birds,8,2324.0,REPLACE,bird
8BL6X7AX,bacteria,bacteria,9,6899.0,FOUND,bacteria
8BL6X7AX,humans,humans,10,2002.0,REPLACE,human
8BL6X7AX,goats,goats,11,3190.0,FOUND,goats
8BL6X7AX,catipilars,caterpillars,12,4137.0,REPLACE,caterpillar
8BL6X7AX,insects,insects,13,5064.0,REPLACE,insect
8JEQ20SU,Dog,dog,1,16033.5,FOUND,dog
8JEQ20SU,cat,cat,2,3284.1,FOUND,cat
8JEQ20SU,cow,cow,3,1159.7,FOUND,cow
8JEQ20SU,pig,pig,4,4479.1,FOUND,pig
8JEQ20SU,sheep,sheep,5,1554.7,FOUND,sheep
8JEQ20SU,goat,goat,6,4145.7,FOUND,goat
8JEQ20SU,chicken,chicken,7,3463.1,FOUND,chicken
8JEQ20SU,duck,duck,8,3634.5,FOUND,duck
8JEQ20SU,turkey,turkey,9,3267.4,FOUND,turkey
8JEQ20SU,goose,goose,10,3397.9,FOUND,goose
8JEQ20SU,rabbit,rabbit,11,4099.6,FOUND,rabbit
8JEQ20SU,deer,deer,12,3896.6,FOUND,deer
8JEQ20SU,elk,elk,13,3368.0,FOUND,elk
8PAKX1OM,fish,fish,1,2121.0,FOUND,fish
8PAKX1OM,bird,bird,2,1008.0,FOUND,bird
8PAKX1OM,dog,dog,3,1074.0,FOUND,dog
8PAKX1OM,cat,cat,4,681.0,FOUND,cat
8PAKX1OM,kangaroo,kangaroo,5,5563.0,FOUND,kangaroo
8PAKX1OM,squirrel,squirrel,6,2709.0,FOUND,squirrel
8PAKX1OM,snail,snail,7,1333.0,FOUND,snail
8PAKX1OM,whale,whale,8,2591.0,FOUND,whale
8PAKX1OM,norwhal,narwhal,9,1718.0,FOUND,narwhal
8PAKX1OM,beluga,beluga,10,3067.0,FOUND,beluga
8PAKX1OM,orca,orca,11,2870.0,FOUND,orca
8PAKX1OM,frog,frog,12,2513.0,FOUND,frog
8PAKX1OM,hedgehog,hedgehog,13,2196.0,FOUND,hedgehog
8PAKX1OM,chipmunk,chipmunk,14,6325.0,FOUND,chipmunk
8PAKX1OM,snake,snake,15,2303.0,FOUND,snake
8PAKX1OM,bat,bat,16,2619.0,FOUND,bat
8PAKX1OM,bloodhound,bloodhound,17,5678.0,FOUND,bloodhound
8PAKX1OM,flamingo,flamingo,18,6796.0,FOUND,flamingo
8PAKX1OM,horse,horse,19,5237.0,FOUND,horse
8ZC5BFHF,squirrel,squirrel,1,1835.9,FOUND,squirrel
8ZC5BFHF,chipmunk,chipmunk,2,1634.3,FOUND,chipmunk
8ZC5BFHF,zebra,zebra,3,1803.3,FOUND,zebra
8ZC5BFHF,giraffe,giraffe,4,1586.1,FOUND,giraffe
8ZC5BFHF,dog,dog,5,667.0,FOUND,dog
8ZC5BFHF,cat,cat,6,871.6,FOUND,cat
8ZC5BFHF,lion,lion,7,2225.4,FOUND,lion
8ZC5BFHF,jaguar,jaguar,8,1716.4,FOUND,jaguar
8ZC5BFHF,cougar,cougar,9,1669.6,FOUND,cougar
8ZC5BFHF,cheetah,cheetah,10,3776.6,FOUND,cheetah
8ZC5BFHF,dolphin,dolphin,11,2166.9,FOUND,dolphin
8ZC5BFHF,fish,fish,12,1065.4,FOUND,fish
8ZC5BFHF,shark,shark,13,1113.0,FOUND,shark
8ZC5BFHF,lizard,lizard,14,3506.0,FOUND,lizard
8ZC5BFHF,horse,horse,15,2310.7,FOUND,horse
8ZC5BFHF,cow,cow,16,1020.4,FOUND,cow
8ZC5BFHF,pig,pig,17,1041.3,FOUND,pig
8ZC5BFHF,chicken,chicken,18,2041.4,FOUND,chicken
8ZC5BFHF,turkey,turkey,19,1333.6,FOUND,turkey
8ZC5BFHF,donkey,donkey,20,1116.7,FOUND,donkey
8ZC5BFHF,mule,mule,21,880.0,FOUND,mule
8ZC5BFHF,orca,orca,22,4374.8,FOUND,orca
8ZC5BFHF,rabbit,rabbit,23,2624.7,FOUND,rabbit
8ZC5BFHF,guinea pig,guinea pig,24,2179.0,FOUND,guinea pig
8ZC5BFHF,hamster,hamster,25,2068.2,FOUND,hamster
8ZC5BFHF,ferret,ferret,26,2677.9,FOUND,ferret
8ZC5BFHF,mink,mink,27,2149.9,FOUND,mink
8ZC5BFHF,moose,moose,28,2204.8,FOUND,moose
8ZC5BFHF,deer,deer,29,928.7,FOUND,deer
8ZC5BFHF,hawk,hawk,30,1791.7,FOUND,hawk
8ZC5BFHF,eagle,eagle,31,2227.7,FOUND,eagle
97N7CQ49,Elephant,elephant,1,2405.0,FOUND,elephant
97N7CQ49,Tiger,tiger,2,1085.9,FOUND,tiger
97N7CQ49,Kangaroo,kangaroo,3,2215.7,FOUND,kangaroo
97N7CQ49,Bunny,bunny,4,2130.7,FOUND,bunny
97N7CQ49,Possum,possum,5,6721.0,FOUND,possum
97N7CQ49,Echidna,echidna,6,3644.7,FOUND,echidna
97N7CQ49,Porcupine,porcupine,7,3232.8,FOUND,porcupine
97N7CQ49,Rat,rat,8,1987.9,FOUND,rat
97N7CQ49,Turtle,turtle,9,3244.0,FOUND,turtle
97N7CQ49,Zebra,zebra,10,8183.1,FOUND,zebra
97N7CQ49,Lion,lion,11,1438.8,FOUND,lion
97N7CQ49,Bear,bear,12,2094.6,FOUND,bear
97N7CQ49,Horse,horse,13,6105.6,FOUND,horse
97N7CQ49,Dog,dog,14,3077.4,FOUND,dog
97N7CQ49,Cat,cat,15,943.0,FOUND,cat
97N7CQ49,Lizard,lizard,16,3049.3,FOUND,lizard
9KZ4Q91O,green jay,green jay,1,1463.9,EXCLUDE,EXCLUDE
9KZ4Q91O,blue jay,blue jay,2,1279.7,FOUND,blue jay
9KZ4Q91O,northern cardinal,northern cardinal,3,1506.2,EXCLUDE,EXCLUDE
9KZ4Q91O,northern flicker,northern flicker,4,1225.1,EXCLUDE,EXCLUDE
9KZ4Q91O,western meadowlark,western meadowlark,5,1537.0,FOUND,western meadowlark
9KZ4Q91O,eastern meadowlark,eastern meadowlark,6,2090.5,FOUND,eastern meadowlark
9KZ4Q91O,downy woodpecker,downy woodpecker,7,2000.2,FOUND,downy woodpecker
9KZ4Q91O,red-headed woodpecker,red-headed woodpecker,8,2851.4,REPLACE,redheaded woodpecker
9KZ4Q91O,song sparrow,song sparrow,9,4178.6,EXCLUDE,EXCLUDE
9KZ4Q91O,house sparrow,house sparrow,10,1263.0,EXCLUDE,EXCLUDE
9KZ4Q91O,california towhee,california towhee,11,3362.0,EXCLUDE,EXCLUDE
9KZ4Q91O,spotted towhee,spotted towhee,12,2279.4,EXCLUDE,EXCLUDE
9KZ4Q91O,bullfrog,bullfrog,13,2534.4,FOUND,bullfrog
9KZ4Q91O,red-eyed vireo,red-eyed vireo,14,6845.6,EXCLUDE,EXCLUDE
9KZ4Q91O,warbling vireo,warbling vireo,15,1370.3,EXCLUDE,EXCLUDE
9KZ4Q91O,brown-headed belican,brown-headed bunting,16,5703.9,EXCLUDE,EXCLUDE
9KZ4Q91O,anna's hummingbird,anna's hummingbird,17,2633.8,EXCLUDE,EXCLUDE
9KZ4Q91O,rufous-backed hummingbird,rufous-backed hummingbird,18,3473.4,EXCLUDE,EXCLUDE
9KZ4Q91O,yellow warbler,yellow warbler,19,3854.7,FOUND,yellow warbler
9KZ4Q91O,black and white warbler,black-and-white warbler,20,1751.0,EXCLUDE,EXCLUDE
9KZ4Q91O,magnolia warbler,magnolia warbler,21,6285.2,EXCLUDE,EXCLUDE
9O2ABUMY,Monkey,monkey,1,3196.0,FOUND,monkey
9O2ABUMY,Sealiion,sea lion,2,2999.0,FOUND,sea lion
9O2ABUMY,Antelope,antelope,3,6419.0,FOUND,antelope
9O2ABUMY,Ant,ant,4,2608.0,FOUND,ant
9O2ABUMY,Cat,cat,5,2438.0,FOUND,cat
9O2ABUMY,Dog,dog,6,996.0,FOUND,dog
9O2ABUMY,Elephant,elephant,7,3486.0,FOUND,elephant
9O2ABUMY,Horse,horse,8,3298.0,FOUND,horse
9O2ABUMY,Mule,mule,9,2168.0,FOUND,mule
9O2ABUMY,Rabbit,rabbit,10,6931.0,FOUND,rabbit
9O2ABUMY,Fox,fox,11,1232.0,FOUND,fox
9O2ABUMY,Bull,bull,12,5818.0,FOUND,bull
9O2ABUMY,Gecko,gecko,13,4299.0,FOUND,gecko
9O2ABUMY,Chameleon,chameleon,14,3635.0,FOUND,chameleon
9O2ABUMY,Snake,snake,15,9385.0,FOUND,snake
A5YUTA1F,Ant,ant,1,1068.0,FOUND,ant
A5YUTA1F,goat,goat,2,1117.0,FOUND,goat
A5YUTA1F,cow,cow,3,799.0,FOUND,cow
A5YUTA1F,pig,pig,4,1553.0,FOUND,pig
A5YUTA1F,elephant,elephant,5,1868.0,FOUND,elephant
A5YUTA1F,salmon,salmon,6,2394.0,FOUND,salmon
A5YUTA1F,trout,trout,7,2260.0,FOUND,trout
A5YUTA1F,tiger,tiger,8,2443.0,FOUND,tiger
A5YUTA1F,lion,lion,9,1680.0,FOUND,lion
A5YUTA1F,panther,panther,10,1973.0,FOUND,panther
A5YUTA1F,skunk,skunk,11,1352.0,FOUND,skunk
A5YUTA1F,hippo,hippo,12,1844.0,FOUND,hippo
A5YUTA1F,stork,stork,13,4355.0,FOUND,stork
A5YUTA1F,seagull,seagull,14,1932.0,FOUND,seagull
A5YUTA1F,pigeon,pigeon,15,2574.0,FOUND,pigeon
A5YUTA1F,boar,boar,16,3009.0,FOUND,boar
A5YUTA1F,elk,elk,17,1131.0,FOUND,elk
A5YUTA1F,reindeer,reindeer,18,3148.0,FOUND,reindeer
A5YUTA1F,dog,dog,19,1120.0,FOUND,dog
A5YUTA1F,wolf,wolf,20,997.0,FOUND,wolf
A5YUTA1F,possum,possum,21,4170.0,FOUND,possum
A5YUTA1F,giraffe,giraffe,22,8446.0,FOUND,giraffe
A5YUTA1F,badger,badger,23,3809.0,FOUND,badger
A5YUTA1F,raccoon,raccoon,24,3319.0,FOUND,raccoon
AJVNZ9CE,cat,cat,1,2039.4,FOUND,cat
AJVNZ9CE,dog,dog,2,898.0,FOUND,dog
AJVNZ9CE,mouse,mouse,3,1102.7,FOUND,mouse
AJVNZ9CE,rat,rat,4,641.1,FOUND,rat
AJVNZ9CE,giraffe,giraffe,5,2632.1,FOUND,giraffe
AJVNZ9CE,hamster,hamster,6,2710.6,FOUND,hamster
AJVNZ9CE,human,human,7,1390.8,FOUND,human
AJVNZ9CE,girbile,gerbil,8,2141.8,FOUND,gerbil
AJVNZ9CE,horse,horse,9,1754.2,FOUND,horse
AJVNZ9CE,pony,pony,10,1404.1,FOUND,pony
AJVNZ9CE,panda,panda,11,6740.8,FOUND,panda
AJVNZ9CE,black bear,black bear,12,4658.9,FOUND,black bear
AJVNZ9CE,polar bear,polar bear,13,2199.6,FOUND,polar bear
AJVNZ9CE,grizzly bear,grizzly bear,14,3451.2,FOUND,grizzly bear
AJVNZ9CE,birds,birds,15,5558.3,REPLACE,bird
AJVNZ9CE,parrot,parrot,16,1232.2,FOUND,parrot
AJVNZ9CE,moose,moose,17,2172.6,FOUND,moose
AJVNZ9CE,deer,deer,18,1728.7,FOUND,deer
AJVNZ9CE,racoon,raccoon,19,2819.2,FOUND,raccoon
AJVNZ9CE,monkey,monkey,20,4698.3,FOUND,monkey
AJVNZ9CE,red monkey,red monkey,21,2174.0,REPLACE,sea monkey
AJVNZ9CE,snake,snake,22,5044.6,FOUND,snake
AWO2EA8Q,dog,dog,1,1224.0,FOUND,dog
AWO2EA8Q,cat,cat,2,580.0,FOUND,cat
AWO2EA8Q,bunny,bunny,3,1134.0,FOUND,bunny
AWO2EA8Q,pig,pig,4,896.0,FOUND,pig
AWO2EA8Q,lamb,lamb,5,904.0,FOUND,lamb
AWO2EA8Q,dinosaur,dinosaur,6,1097.0,FOUND,dinosaur
AWO2EA8Q,goat,goat,7,2268.0,FOUND,goat
AWO2EA8Q,snake,snake,8,4383.0,FOUND,snake
AWO2EA8Q,horse,horse,9,638.0,FOUND,horse
AWO2EA8Q,cow,cow,10,1179.0,FOUND,cow
AWO2EA8Q,donkey,donkey,11,1187.0,FOUND,donkey
AWO2EA8Q,axolotl,axolotl,12,3807.0,FOUND,axolotl
AWO2EA8Q,giraffe,giraffe,13,10557.0,FOUND,giraffe
AWO2EA8Q,lion,lion,14,948.0,FOUND,lion
AWO2EA8Q,tiger,tiger,15,1584.0,FOUND,tiger
AWO2EA8Q,cheeta,cheetah,16,965.0,FOUND,cheetah
AWO2EA8Q,leopard,leopard,17,1559.0,FOUND,leopard
AWO2EA8Q,zebra,zebra,18,2166.0,FOUND,zebra
AWO2EA8Q,hippo,hippo,19,1928.0,FOUND,hippo
AWO2EA8Q,wildebeest,wildebeest,20,4575.0,FOUND,wildebeest
AWO2EA8Q,meerkat,meerkat,21,7127.0,FOUND,meerkat
AWO2EA8Q,elephant,elephant,22,5897.0,FOUND,elephant
B3MZX5TF,cheetah,cheetah,1,2531.1,FOUND,cheetah
B3MZX5TF,lion,lion,2,848.4,FOUND,lion
B3MZX5TF,tiger,tiger,3,741.0,FOUND,tiger
B3MZX5TF,seal,seal,4,1243.7,FOUND,seal
B3MZX5TF,sheep,sheep,5,2265.0,FOUND,sheep
B3MZX5TF,cow,cow,6,1968.6,FOUND,cow
B3MZX5TF,cat,cat,7,747.7,FOUND,cat
B3MZX5TF,dog,dog,8,492.0,FOUND,dog
B3MZX5TF,pig,pig,9,727.0,FOUND,pig
B3MZX5TF,hore,horse,10,1406.0,FOUND,horse
B3MZX5TF,horse,horse,11,3632.1,FOUND,horse
B3MZX5TF,snake,snake,12,2042.6,FOUND,snake
B3MZX5TF,ox,ox,13,5366.5,FOUND,ox
B3MZX5TF,leopard,leopard,14,4442.9,FOUND,leopard
B3MZX5TF,goat,goat,15,1616.3,FOUND,goat
BF3MN8ZR,cow,cow,1,4051.2,FOUND,cow
BF3MN8ZR,rabbit,rabbit,2,2189.8,FOUND,rabbit
BF3MN8ZR,horse,horse,3,1576.9,FOUND,horse
BF3MN8ZR,fish,fish,4,1419.4,FOUND,fish
BF3MN8ZR,zebra,zebra,5,1934.7,FOUND,zebra
BF3MN8ZR,elephant,elephant,6,3116.2,FOUND,elephant
BF3MN8ZR,lemur,lemur,7,1286.3,FOUND,lemur
BF3MN8ZR,monkey,monkey,8,2241.5,FOUND,monkey
BF3MN8ZR,snake,snake,9,3764.3,FOUND,snake
BF3MN8ZR,squid,squid,10,1972.7,FOUND,squid
BF3MN8ZR,dog,dog,11,3452.5,FOUND,dog
BF3MN8ZR,gerbil,gerbil,12,4818.1,FOUND,gerbil
BF3MN8ZR,bird,bird,13,3172.2,FOUND,bird
BF3MN8ZR,worm,worm,14,3206.3,FOUND,worm
BF3MN8ZR,anteater,anteater,15,3893.2,FOUND,anteater
BF3MN8ZR,aardvark,aardvark,16,3513.6,FOUND,aardvark
BF3MN8ZR,giraffee,giraffe,17,5754.7,FOUND,giraffe
BF3MN8ZR,lion,lion,18,2544.3,FOUND,lion
BWQ1ZSYD,dog,dog,1,1874.7,FOUND,dog
BWQ1ZSYD,panda,panda,2,1634.1,FOUND,panda
BWQ1ZSYD,shark,shark,3,2112.6,FOUND,shark
BWQ1ZSYD,cat,cat,4,1944.5,FOUND,cat
BWQ1ZSYD,tiger,tiger,5,2574.9,FOUND,tiger
BWQ1ZSYD,horse,horse,6,1519.0,FOUND,horse
BWQ1ZSYD,cheetah,cheetah,7,2880.2,FOUND,cheetah
BWQ1ZSYD,puma,puma,8,985.1,FOUND,puma
BWQ1ZSYD,lion,lion,9,2179.9,FOUND,lion
BWQ1ZSYD,wolf,wolf,10,1903.9,FOUND,wolf
BWQ1ZSYD,bear,bear,11,3764.0,FOUND,bear
BWQ1ZSYD,penguin,penguin,12,7317.2,FOUND,penguin
BWQ1ZSYD,seal,seal,13,3019.6,FOUND,seal
BWQ1ZSYD,monkey,monkey,14,8446.4,FOUND,monkey
BWQ1ZSYD,elephant,elephant,15,4885.7,FOUND,elephant
CI6QQA2Y,girraffe,giraffe,1,3878.0,FOUND,giraffe
CI6QQA2Y,cow,cow,2,1300.0,FOUND,cow
CI6QQA2Y,cat,cat,3,811.0,FOUND,cat
CI6QQA2Y,dog,dog,4,1148.0,FOUND,dog
CI6QQA2Y,turtle,turtle,5,1920.0,FOUND,turtle
CI6QQA2Y,frog,frog,6,2448.0,FOUND,frog
CI6QQA2Y,snake,snake,7,1423.0,FOUND,snake
CI6QQA2Y,moose,moose,8,2149.0,FOUND,moose
CI6QQA2Y,horse,horse,9,2630.0,FOUND,horse
CI6QQA2Y,pig,pig,10,1229.0,FOUND,pig
CI6QQA2Y,tiger,tiger,11,1701.0,FOUND,tiger
CI6QQA2Y,lion,lion,12,1232.0,FOUND,lion
CI6QQA2Y,bear,bear,13,1722.0,FOUND,bear
CI6QQA2Y,polar bear,polar bear,14,2629.0,FOUND,polar bear
CI6QQA2Y,hog,hog,15,5399.0,FOUND,hog
CI6QQA2Y,tortoise,tortoise,16,6483.0,FOUND,tortoise
CI6QQA2Y,goat,goat,17,6641.0,FOUND,goat
CI6QQA2Y,hen,hen,18,3760.0,FOUND,hen
CI6QQA2Y,rooster,rooster,19,3618.0,FOUND,rooster
CI6QQA2Y,Gerbil,gerbil,20,6787.0,FOUND,gerbil
DUBYYHYX,birds,birds,1,2674.5,REPLACE,bird
DUBYYHYX,cats,cats,2,1079.8,REPLACE,cat
DUBYYHYX,dogs,dogs,3,1039.7,FOUND,dogs
DUBYYHYX,lizards,lizards,4,3497.1,REPLACE,lizard
DUBYYHYX,snakes,snakes,5,2698.8,REPLACE,snake
DUBYYHYX,whales,whales,6,2673.8,REPLACE,whale
DUBYYHYX,stingrays,stingrays,7,4843.0,REPLACE,stingray
DUBYYHYX,crabs,crabs,8,1453.4,REPLACE,crab
DUBYYHYX,lobsters,lobsters,9,2444.0,REPLACE,lobster
DUBYYHYX,squirrels,squirrels,10,3209.1,REPLACE,squirrel
DUBYYHYX,chipmunks,chipmunks,11,2274.5,REPLACE,chipmunk
DUBYYHYX,hamsters,hamsters,12,1608.6,REPLACE,hamster
DUBYYHYX,guinea pigs,guinea pigs,13,4833.2,REPLACE,guinea pig
