accounting,africana studies,agriculture,american studies,anthropology,arabic,archaeology,archeology,architecture,arctic studies,art,art history,asian studies,astronomy,bio,bio engineering,biochem,biochemistry,bioengineering,bioinformatics,biology,biophysics,business,chem,chemistry,chinese,cinema studies,civil engineering,classics,communication,communications,comp sci,computer science,cooking,creative writing,criminal justice,dance,data and computer science,data science,dcs,digital computational studies,early childhood ed,earth and ocean studies,earth and oceanographic studies,earth science,east asian studies,ecology,econ,economics,education,electrical and computer engineering,electrical engineering,elementary ed,engineering,english,environmental science,environmental studies,eos,european history,evolutionary and ecological biology,fashion design,film,film production,film studies,finance,fine arts,forestry,francophone,francophone studies,french,gender and sexuality studies,gender and women's studies,gender studies,geography,geology,geophysics,german,gov,government,government and law,government and legal studies,graphic design,greek,gsws,hater,hispanic,hispanic studies,history,hotel management,human and organizational development,human rights,industrial design,international affairs,international relations,italian,italian studies,japanese,journalism,kinesiology,laclas,language,latin,latin american studies,latinx studies,law,legal studies,linguistics,literature,marketing,math,mathematics,mechanical engineering,media studies,medieval studies,meena,middle east & north african,middle eastern / north african,music,music technology,musical studies,neurochemistry,neuroscience,nursing,oceanography,performing arts,philosophy,physics,political science,pre-law,pre-med,premed,psychology,public health,reees,religion,religious studies,romance languages,russian,screen writing,secondary ed,sociology,spanish,special ed,sports management,statistics,theater,theater and dance,theatre,theology,urban studies,visual arts,visual studies,women's studies,zoology
-0.046447486,-0.05176404,-0.04658856,-0.055021454,-0.058221113,-0.042106964,-0.052177068,-0.06617219,-0.036769636,-0.045704186,0.0045035263,0.0034357607,-0.04549485,-0.05028438,0.005767627,-0.005916744,-0.05034376,-0.061075576,-0.04239214,-0.038583376,-0.02578466,-0.055727188,0.0067482707,-0.035541575,-0.023763454,-0.041850902,-0.06635486,-0.04403468,-0.04186941,-0.012833399,-0.015422482,-0.05759,-0.049981583,-0.022598265,0.05006283,-0.037707638,-0.010559339,-0.069368154,-0.046453614,-0.023718504,-0.049265545,0.00054200314,-0.065168425,-0.08527883,-0.03798522,-0.03661242,-0.050194282,-0.0031011533,0.00031303687,-0.07886593,-0.052920315,-0.029291201,-0.04173645,-0.019436765,-0.048304085,-0.03644647,-0.047020916,0.006289531,0.012655022,-0.01944554,-0.03946703,-0.018127302,-0.046220854,-0.030250652,-0.046880547,-0.043105274,-0.06809108,-0.036704965,-0.065054014,-0.046742924,-0.059821367,-0.056748334,-0.03183126,-0.06413411,-0.06495517,-0.06463971,-0.03240432,-0.024977619,-0.04699256,-0.07220104,-0.07397562,0.012769079,-0.0358641,-0.05519665,-0.021321412,-0.018153936,-0.02797199,-0.02302314,-0.018683704,-0.01109994,0.021271497,0.03458717,-0.07359328,-0.05953694,-0.03468323,-0.051021364,-0.021435587,0.033479992,-0.04371864,-0.038210783,-0.034376252,-0.02347105,-0.035764065,-0.06385021,-0.038603302,-0.050324157,-0.05274161,-0.037007,-0.005215318,-0.04501765,-0.03368374,-0.034736533,-0.059367027,0.03019304,0.009648326,0.012388802,0.006090599,-0.037241023,-0.0005325629,0.010934865,-0.023313675,-0.056265943,-0.039999288,-0.0458001,-0.008900574,-0.063105054,-0.06766872,-0.043478075,-0.017521713,-0.0330149,-0.0330149,-0.02663712,-0.011870247,0.008432411,-0.025646655,-0.033634886,-0.058459654,-0.020440165,-0.030387921,-0.06800185,-0.023847349,-0.036761448,-0.017108357,-0.026039457,-0.0044796676,-0.009724733,-0.034500275,-0.011587987,-0.019017015,-0.0048380024,-0.047335774,-0.06645581,-0.052404813,-0.059710618
0.060366783,0.029454123,0.06458549,0.0035217565,0.025688278,0.018891217,0.014160925,0.003417816,0.07543994,-0.024535688,0.07792084,0.06461155,0.051313646,0.0670008,0.059707362,0.01679466,0.06137546,0.05300918,0.03167222,0.051652607,0.01159953,0.061801158,0.0862149,0.008829238,0.02015735,0.0229521,0.05387669,0.052426014,0.076442435,0.06175811,0.055326972,0.028516877,0.037086286,0.050284386,0.0712327,0.06793434,0.07522856,0.03780637,0.048777428,0.052528746,0.022897137,0.034102857,0.03111011,0.021152768,0.0407456,0.013240013,0.035680287,0.030103825,-0.008888962,0.05772319,-0.032887395,0.035228442,0.017015478,0.015644817,0.03585831,0.034048136,0.048850052,0.04011035,0.063729234,-0.04249369,0.056363057,0.08540295,0.074570276,0.08457802,0.044005167,0.06548583,0.029601611,0.07317738,0.059094075,0.03637198,-0.0045174053,-0.006921717,0.0036164687,0.06882512,0.04312088,0.059775688,0.037645057,0.022902917,0.059325464,0.0068416097,0.017232195,0.07427632,0.023101399,0.051965024,-0.059122268,0.037540868,0.03620523,0.070724085,0.015828304,-0.012613913,0.040539112,0.06443048,0.07874232,0.06487628,0.014453353,0.011078646,0.003110976,0.050379127,0.044965178,0.08077643,0.06270794,0.063295014,0.02988083,0.043887515,0.033045452,0.027649662,0.029480519,0.088865764,0.017301481,0.055875864,0.06781827,0.061525818,0.07647301,0.028392596,0.01997268,0.027941246,0.040620442,0.08895811,0.08345857,0.07868264,0.021316968,0.048715785,0.0049476684,0.012699232,0.07596692,0.024477534,-0.0008789823,0.04751877,0.031893857,0.011078644,0.011078644,0.019351723,0.052865252,-0.07833404,0.07135962,0.040419262,0.07598402,-0.0068083517,0.08247394,-0.030651754,0.034265168,0.026883729,0.050798386,0.074896455,0.053702924,0.06964647,0.015091176,0.07640683,0.018986078,0.032592967,0.08428037,0.07789735,0.020754177,-0.00046398028
-0.0623933,-0.060743444,0.038721506,0.041069154,0.0072389026,0.053336274,0.062233053,-0.00707247,-0.024316678,-0.053730555,-0.021154653,-0.014721079,0.036480516,-0.0019301992,-0.08280687,-0.02275449,-0.05153438,-0.0052785235,-0.03289496,-0.02403105,-0.024700586,-0.019463556,-0.024442468,-0.051191837,-0.041795064,0.034295406,0.001323346,0.007835682,-0.07113129,-0.0019202002,-0.045119062,0.015096594,0.021125413,0.049336497,-0.0787524,-0.0153806815,0.054704607,-0.09086811,-0.03365655,-0.059909828,-0.030308353,0.029763054,-0.09073588,-0.10032407,-0.014086358,0.040218495,-0.06284553,-0.043045968,-0.017874183,-0.061071787,-0.08593078,-0.04814058,-0.0062760036,-0.010905495,-0.046041947,-0.023226444,-0.061196744,-0.038837403,-0.0600999,-0.080460005,-0.026525388,-0.07572093,-0.03976064,-0.052580364,-0.036517754,-0.034706138,0.036607023,-0.04389613,-0.051566303,-0.017037868,-0.07539505,-0.081654765,0.050244648,-0.078577444,-0.03265728,-0.054726593,0.028932583,-0.00097044575,-0.012289184,-0.090116374,-0.08988717,-0.03618241,0.07010026,-0.10100004,0.020552594,0.05063912,0.03522765,-0.072504416,-0.009459442,-0.09335832,0.020461265,0.0015401002,-0.059886582,-0.011387824,0.033988055,0.013629558,-0.041067537,-0.021549553,0.0043465993,-0.0043385187,-0.0021300577,-0.0009560775,0.057175137,-0.029596219,-0.036352225,-0.03544356,-0.027892824,-0.06381549,0.037358142,0.0047107507,-0.029910339,-0.013861514,-0.039585866,-0.022734605,0.062087018,0.042500563,0.045482114,-0.0638874,-0.038320623,-0.04613211,-0.069355756,-0.045831285,-0.018371217,-0.03252153,0.040787235,-0.050087057,-0.02365353,-0.012177381,0.021401964,-0.05324006,-0.05324006,-0.015059694,0.0013020284,-0.004197552,-0.017056765,-0.062059633,-0.012577549,-0.019065453,-0.04944527,-0.016770681,0.05867907,0.00045710578,-0.016870115,0.05877464,-0.06538005,0.004355629,-0.09144636,0.0039556837,-0.07552398,-0.051431168,-0.027676007,-0.06935281,0.020740474,0.03818539
-0.02539368,0.029221844,0.032666642,0.057070367,0.067209795,0.06543131,0.07950858,0.07270386,0.079578586,0.034929726,0.008268325,0.018866662,0.019414084,0.07645291,0.03475046,0.08207436,0.042100605,0.06879625,0.07730385,0.08114574,0.07042415,0.048749782,0.031200236,0.0544149,0.069191,0.03390977,0.0029437947,0.075240605,-0.017598717,0.04460176,0.059593394,0.08621008,0.08028473,0.06945878,-0.024759023,0.0636417,0.040241167,0.079125434,0.08076914,0.0546615,0.05119613,0.058956534,0.05625936,0.04295975,0.072143145,-0.0069690957,0.029638207,0.05394549,0.059502106,-0.027347263,0.079723395,0.073959775,0.028101105,0.08122254,-0.03346341,0.076972574,0.015372127,-0.019199267,0.013490435,0.062911734,0.058196798,0.016292514,0.009655658,-0.0071053384,0.022833476,0.05416299,0.077566475,-0.05981613,-0.061279655,-0.0023587714,0.012965533,0.07966497,0.07180475,-0.028265951,0.057913896,0.017880645,0.0077708457,0.088199005,0.07884402,0.05345863,0.07147193,0.051692545,0.052743882,0.025655005,0.03779413,-0.006360786,-0.0067464854,0.017360445,-0.02251433,-0.07737199,-0.039867714,0.08088785,0.06919895,0.08156177,0.031221779,0.027772432,0.05327503,0.04326396,0.055106834,0.057460368,-0.011588687,0.07330955,0.06335646,0.016543964,0.03447462,0.07443557,0.049649484,-0.010818247,0.05165643,0.045211818,0.04786321,0.061841395,0.0538433,0.017868498,-0.011263689,-0.058268987,-0.059509158,0.0116023645,0.01866292,-0.027813762,0.059051175,0.070354156,0.023759315,0.066450715,0.039869096,0.059038375,0.02499158,0.0661465,0.075015366,0.061726335,0.061726335,0.02870306,0.022504048,0.02178534,0.03923986,-0.015191102,0.08057081,0.05635183,-0.0042844126,0.042551182,-0.014661244,0.023859624,0.014660782,0.040847216,-0.021843558,-0.00340591,-0.011998298,0.024587631,0.041831393,0.020458406,0.05818349,0.05231173,0.08623801,0.08612727
0.003711009,-0.046808433,-0.04354408,-0.05025792,0.040024687,0.053215694,0.029011749,0.046858054,0.014866231,-0.039875593,-0.042163335,-0.010885177,-0.049114287,0.07532071,-0.049296465,-0.07800179,-0.023841575,-0.024724644,-0.057572998,-0.041515358,-0.05192238,0.016582737,-0.07653887,0.048388816,-0.023069695,-0.048306838,-0.05254794,-0.060943708,-0.061682172,-0.01469948,-0.038108654,-0.03655104,-0.04515414,-0.05745114,0.04245173,-0.00038197712,0.056007594,-0.06271407,-0.017495744,0.05338211,-0.065209545,0.048183378,-0.025345642,-0.03575771,0.032368794,-0.029862525,-0.015618882,-0.042099517,-0.05127192,0.011744768,-0.073948905,-0.05642158,0.019893305,-0.06504973,-0.012945472,-0.03695312,-0.06593091,0.014679205,-0.073237054,-0.05071812,-0.037143137,0.06219181,0.013022763,-0.027104028,0.032329783,-0.030342735,0.036777437,-0.022658134,-0.07240989,-0.06447557,-0.06049477,-0.04738471,-0.015406227,0.022291156,0.06060554,0.00956347,-0.018310012,0.06185572,0.03405577,0.011063112,-0.025984915,-0.024990533,-0.06980363,0.034217585,0.036678094,0.036528558,-0.01489794,-0.029831238,0.02368106,0.02693756,-0.06738056,-0.05010269,-0.01865526,-0.0088061085,-0.039707836,-0.038338766,-0.053435538,0.06714308,-0.021445531,-0.03690277,-0.03783974,0.04439864,-0.0457408,-0.06571467,-0.020343335,-0.056197274,-0.013021921,0.017903285,-0.05587634,-0.021933168,-0.03282144,-0.07148742,-0.07184893,-0.06787262,0.065865465,0.007708778,0.0074122488,-0.01654447,-0.05973934,-0.07123838,0.028141929,0.030168392,0.05215837,0.058401827,0.045162454,0.07140427,0.0065639676,-0.031616293,-0.006966643,-0.04692442,-0.04692442,0.052137304,-0.058601353,-0.033317722,0.018000668,0.028353142,-0.04109235,-0.020137783,0.064704046,0.07422287,-0.015203912,-0.07197845,0.003978005,-0.041723747,0.004189743,0.02804791,0.011645941,0.05483758,0.053005874,-0.07754386,-0.03473651,-0.030480228,-0.050220482,0.026996596
0.04841351,0.016840653,-0.03913789,0.040515855,-0.026871752,-0.050331213,0.033413086,0.02537429,0.0639409,0.065409996,0.051088445,0.058301754,-0.055822894,0.02046782,0.025039366,-0.0035013538,-0.05661546,-0.04316841,0.0032039327,0.036631946,0.019982988,-0.005510385,0.07789187,0.046282332,0.03928613,-0.022523936,-0.03297945,0.038398992,-0.041541208,0.037825294,0.025715573,0.01455721,0.034906738,0.0035175378,0.04894957,0.05888171,-0.062156063,0.05919183,0.07440798,0.059848737,0.0643959,0.03183331,0.068825394,0.045215506,0.06113801,-0.03638857,0.027618336,-0.03843229,-0.0151267545,0.04588956,0.0014145189,0.038325705,0.012488573,0.0281779,0.0013968836,0.06573825,0.061691456,0.07691644,0.06880478,-0.01665413,0.0666597,0.045333892,-0.034552146,0.016163383,0.06091889,0.053714555,-0.031940054,0.02997985,0.021366123,0.06455101,-0.02241688,-0.064159356,-0.037778266,0.07358301,0.04813385,0.0065392368,0.0055885524,0.048926305,0.07467678,0.062008534,-0.003311121,-0.021068439,-0.013947414,-0.01741272,-0.08072571,-0.08070499,-0.0733029,0.045217756,0.048447922,-0.052382402,-0.0040614596,0.029481765,0.064539626,0.06578921,-0.036084123,-0.010889813,-0.00998108,0.06448782,-0.006913579,-0.058338724,-0.017872322,-0.032956537,-0.007293606,-0.0062873643,0.07168368,-0.022104941,0.010954088,-0.029094793,0.06298844,0.021180315,0.0069533847,-0.03599853,0.03680304,0.07782773,0.0049233967,-0.034049597,-0.062877394,-0.035435304,-0.014691865,0.062877,0.035673898,0.02607135,-0.021493977,0.056176964,0.049423717,0.03432116,0.05750613,0.076379105,-0.07962395,-0.017147766,-0.017147766,0.027045399,0.08818884,0.07396249,0.016302558,0.04611166,-0.025402872,-0.005819813,0.044417728,0.035071626,-0.04205751,0.020782843,-0.023793934,0.036179364,-0.027582236,0.04257948,-0.044733483,0.0536161,-0.0016863098,0.07941118,0.05742845,0.04232552,-0.04118261,0.06769876
0.006994047,-0.037102465,0.039504245,0.0019266511,-0.02863174,-0.00570002,0.016234139,0.026045907,-0.059458613,0.023782251,-0.013150712,0.016426409,0.029892445,-0.024876937,0.0156328,0.038034465,0.034581613,0.029703444,0.015809609,0.045974314,0.0013188964,0.009878864,-0.019190593,0.05497791,0.04643643,0.066971876,0.022834383,-0.024897868,0.008706421,0.04760553,-0.0150354365,-0.025319675,0.039043162,0.05078663,0.053823773,0.01030035,0.042151578,0.02165724,0.005323828,-0.0050708805,0.018702142,0.018085657,0.03767403,-0.00480939,0.028184595,0.042063303,-0.04088039,0.0121189,-0.0348674,0.028929416,0.029044028,0.044913523,0.027232088,-0.025453992,-0.06585416,0.023102894,0.006088036,0.055286307,-0.0012495351,0.023571067,0.036454488,0.08197397,0.08050815,0.072882086,0.01752002,-0.049332228,-0.0054938877,0.037600216,0.037274897,-0.031820208,0.04080901,0.04667933,0.030663103,0.0034759047,0.0012005526,0.0075867567,-0.0005848817,-0.034366958,-0.010098487,0.03440612,-0.020256981,0.0147137,-0.027552327,-0.055742323,-0.081200965,-0.029408619,-0.013860352,-0.04541257,-0.055566534,0.025845207,0.03429592,-0.04863001,-0.03442352,-0.05490746,0.004706181,-8.575506e-05,-0.00315351,0.006423155,0.057389364,-0.099977314,0.0024995308,0.014051298,0.036399685,0.010436678,-0.015593474,-0.014871112,-0.0020168363,0.059920833,0.014170628,-0.045023717,0.0075274264,0.039632596,0.04328293,-0.0061599636,-0.0050701597,0.078897156,0.07766807,0.06372244,0.04624063,0.022119619,-0.049086925,0.06387644,0.058866527,0.00924253,-0.003553273,0.0008724056,0.019746207,-0.017601216,-0.044650853,0.03557761,0.03557761,-0.014101159,0.028356234,-0.07007078,0.07673531,0.055681743,0.020800661,-0.020435505,0.055580914,-0.03289984,-0.014507668,-0.040097404,-0.06644857,-0.048393197,-0.0016662852,0.012476237,0.051539928,0.008146165,-0.0047216713,0.038736638,-0.0020336632,-0.000108709464,0.026772331,-0.021883437
-0.015611851,-0.09599863,-0.026909932,-0.09575111,-0.044196922,-0.03300426,-0.034388833,-0.0068649505,-0.022871595,-0.076442644,-0.036641378,-0.07433917,-0.084734656,0.00348299,-0.07340999,-0.08289016,-0.07403705,-0.075572215,-0.07029517,-0.05687669,-0.06910125,-0.0559475,0.019308913,-0.049161248,-0.037082322,-0.014774025,-0.056756407,-0.07417118,0.023598276,-0.025569718,-0.0801536,-0.036631603,-0.06943531,0.0354375,-0.008057381,-0.06658859,0.032487728,-0.082377784,-0.06490813,0.024651222,-0.075721845,0.011489226,-0.048569683,-0.049147524,-0.041851323,-0.08963293,-0.00059052004,0.0168835,0.03807052,-0.08576407,-0.08209023,-0.079608425,0.016275909,-0.0804983,0.0010625317,-0.04537912,-0.079403095,-0.038184132,-0.06546047,0.034190957,0.0073240935,0.017066102,0.03869495,-0.07680232,-0.07143108,-0.039224837,-0.0068507493,0.001160975,-0.07702215,-0.020393617,-0.040656157,-0.08428147,-0.077984944,-0.030849745,-0.011626053,-0.03681576,0.009956929,0.03236964,0.0007251902,-0.039307382,-0.07815662,-0.05042805,-0.07200701,0.06937688,0.06860995,-0.055698477,-0.079485536,-0.017588539,-0.028997464,0.004204406,-0.05676226,0.04359335,-0.0303423,-0.07048741,0.0145981535,-0.06887013,0.005548608,-0.02739507,-0.06947398,0.050695207,0.06374964,-0.060874533,-0.084628485,-0.074663855,-0.07887326,-0.083620615,-0.035999652,-0.03505386,-0.041077502,-0.028874785,-0.057634,-0.047340162,-0.065640956,-0.044395912,0.01640646,-0.075834624,-0.07307896,0.006842372,0.034341976,-0.07242718,0.06394076,-0.032791678,-0.06333368,-0.028754268,-0.012562093,-0.04104592,-0.016061611,-0.08172689,-0.075968355,-0.08475475,-0.08475475,-0.06899575,0.022698754,0.075939365,0.05543229,-0.07339741,-0.007667759,0.016088873,0.04682014,-0.009152662,-0.03285918,-0.008032852,-0.041235354,-0.056970213,-0.05240158,0.0005102403,0.045099396,0.031431016,-0.027540773,-0.080058314,-0.074778244,-0.081544794,-0.086219095,-0.02930202
0.0374547,0.06897863,0.04414841,0.073201336,0.02422325,0.042890143,0.02142973,-0.0015763605,-0.023567054,0.03995161,-0.01639095,0.04069002,0.022057788,0.06640078,0.036274604,0.034340706,-0.021723807,0.009887706,0.01898738,0.067660436,0.076654345,-0.036456086,-0.04251465,-0.0065469723,0.03066205,0.026778731,0.06700828,0.012346717,0.009481887,0.047634028,0.0632356,0.027034769,0.043823607,0.015243849,0.020284157,-0.012049383,0.016457573,-0.020966215,0.021750383,0.04311228,0.025690285,0.0881563,-0.02596635,-0.007920806,0.010192447,0.02037762,0.016333686,-0.05924391,-0.056885444,-0.04359891,-0.013990936,0.026478862,0.06878954,-0.01260824,0.021727487,-0.015154092,0.032466274,0.061796717,0.05852991,0.0068603824,0.06280869,0.038538076,0.013708154,0.049611382,0.022133598,0.052382644,-0.016954303,0.026497724,0.03977755,0.033627942,0.03433695,0.033581812,0.05961295,-0.015367626,0.026840478,-0.055164263,0.03247034,-0.059803832,-0.06094252,-0.07478321,-0.047940664,0.07455765,0.0008979381,-0.054129418,0.03142638,0.04247531,0.030243825,0.030129315,-0.023710739,0.001216567,0.03391963,0.020776955,0.064568326,0.07948868,0.034438405,0.035568792,0.030791491,0.05884588,-0.032932844,-0.06778687,0.043475956,0.06430254,0.065080166,0.070632,-0.06320596,0.018158864,0.058619734,0.058178496,-0.0014519192,0.024492595,0.038217448,0.032641098,0.08211849,0.06255526,0.0016423601,0.04005458,0.007772531,0.05974247,0.007955747,0.04071735,-0.054633107,-0.03398324,0.041291125,-0.005524022,-0.008691267,0.02189598,0.03222722,0.019650266,-0.030707499,0.048199475,0.048199475,0.03629567,0.02722765,0.06636305,0.048056528,0.061150234,0.06211507,0.07822074,0.026422558,0.049368516,0.035105545,0.018611632,-0.052880567,-0.010145507,0.0018511621,-0.03223582,-0.024630763,0.02316116,0.06626739,-0.06532652,0.056531798,0.079574026,0.05145155,0.06953811
-0.009810189,0.042186357,-0.005039474,0.04163424,0.003609716,0.0022295243,-0.0069517777,-0.020477077,0.03619624,-0.025980901,0.0017336278,-0.031287532,0.059070647,0.0052664364,0.04774131,0.043897647,-0.03582133,-0.06477542,-0.02115702,-0.01713364,0.031209357,-0.030054621,0.078208074,0.015713232,-0.01087605,0.0247967,0.07706879,0.037343882,0.081633836,0.044158667,-0.032688465,0.031363536,-0.005086637,0.01766341,-0.010794582,0.057610888,0.065291524,-0.07844369,-0.017119939,0.0052468944,0.030543158,0.04062191,-0.05545123,-0.056179196,-0.030293697,0.0183023,-0.0059736543,0.048252545,0.012803991,0.03866663,-0.07360324,0.0033070387,0.037689686,0.030446425,-0.016298058,-0.023652544,-0.020549376,0.0004806934,0.013823701,-0.031734586,0.03838285,0.0811291,0.0760045,0.07211508,-0.013222016,0.09205048,-0.012884355,0.0706785,0.061618984,0.0056928014,0.03375709,-0.021897366,0.040663023,-0.0006263423,-0.0003490163,-0.06286436,0.034732535,-0.013536221,-0.027251102,-0.06767105,-0.05569596,0.0553477,-0.009865506,0.065452605,0.08806781,0.027854493,0.061369527,0.027813641,0.06352053,-0.06920606,0.042681944,-0.009658678,0.069108516,0.026429104,0.031279333,0.04960971,0.039329108,0.0562871,-0.0044623367,0.11098833,0.090675905,0.04123726,0.047895752,0.058016263,0.03567299,0.04838418,0.024542773,0.07374056,0.06113968,0.008181822,-0.0087540215,0.028421974,0.026651505,0.06704763,-0.07274524,-0.041176923,-0.031690676,0.068966806,0.060870975,0.07074446,0.095075436,-0.03191163,0.00046485625,-0.060657598,0.06525588,0.011921009,0.032365594,0.009198513,0.046020508,-0.013017675,-0.013017675,-0.009363218,-0.017230036,0.027519925,0.045212004,0.059144773,0.05720852,0.014262126,0.06897027,0.053401414,0.021566743,-0.018973244,0.022063568,0.061657876,0.053342085,0.059137095,0.027267931,0.071354255,0.026789336,-0.005460017,0.0452414,0.06368694,0.019000854,0.019569363
-0.055990104,-0.012570273,-0.024582101,-0.018661363,-0.022368979,0.0097597325,-0.072532795,-0.06542523,-0.06452499,-0.00411921,-0.04613596,-0.020955972,-0.019802686,-0.042425547,-0.0005162428,-0.043311134,-0.014690434,-0.050709076,-0.043281622,-0.059068393,0.022359777,-0.081834294,-0.05672736,0.05809081,-0.007059279,-0.0032358463,-0.05488367,-0.054856014,-0.018996581,-0.080554806,-0.05234646,0.012358159,-0.027880983,-0.08253012,-0.005780508,-0.027253618,-0.06705271,-0.0112082055,-0.018847512,0.037737235,-0.05443715,-0.038336735,-0.035448946,-0.054833807,0.002922734,-0.045105107,-0.028306164,-0.011866071,-0.05573739,-0.040683113,-0.021893391,-0.05505315,-0.04179258,-0.03936802,0.04628848,-0.055033155,-0.06042044,0.012326547,-0.0037440248,-0.03309545,-0.06456286,-0.05336681,-0.07472508,-0.07201556,-0.031602602,-0.03021763,-0.040819056,0.020998664,-0.03826242,0.019963825,-0.06153076,-0.041967418,-0.037052684,-0.058327317,-0.056171972,-0.08626496,0.02448687,0.021194179,-0.066242084,-0.06803359,-0.071906485,-0.031242345,0.02486956,-0.015883125,0.053839322,0.03682562,-0.03937868,-0.033608295,0.0393904,-0.080491364,-0.0039907903,0.01227192,-0.07553667,-0.04987497,-0.014234889,-0.03153432,-0.042129945,-0.015572337,-0.08525792,-0.056716785,-0.04336736,-0.021996072,-0.011060684,-0.056892365,-0.024541581,-0.056750324,-0.030837059,-0.07620677,-0.04982267,-0.040080223,-0.04734316,-0.07065003,-0.07097992,-0.059847437,0.017209833,-0.022998525,-0.026385995,-0.08536114,-0.083843,-0.08056135,-0.0887311,-0.06575026,-0.045935333,-0.065074876,-0.07969457,-0.03926889,-0.026069684,0.0037293932,-0.07071304,-0.057438277,-0.057438277,-0.067039594,-0.025902962,-0.023049528,-0.06562803,-0.041661207,-0.078974076,0.008824307,-0.068938985,-0.05345887,-0.060015976,0.0064851916,-0.010826268,-0.07256432,-0.055516016,-0.07513474,-0.08160739,-0.062152594,-0.036266156,-0.029312124,-0.07492265,-0.067339376,-0.031627785,-0.023084711
0.00040186357,0.011697376,0.0059294617,0.034866244,-0.07049385,-0.010342484,-0.07519426,-0.080320254,-0.029808998,-0.05678562,0.02664014,0.0054153516,0.028351061,-0.044731952,0.052035663,0.044511773,0.07723157,0.02918904,0.04075002,0.021392714,-0.0089602545,0.064296566,-0.032774538,0.083406515,0.08591111,0.028227666,-0.006977298,0.01029903,0.081962,0.017556846,-0.045261722,0.029742567,0.0047540916,0.062101744,-0.040607862,0.059266552,0.0420979,0.011570439,0.02199103,0.029322186,0.007834763,-0.056657676,0.004177391,0.009821511,-0.020151103,0.02064463,0.04577675,0.04765623,0.042566627,0.02657666,0.0047527687,-0.0041033807,-0.063457884,0.007435939,0.005206568,0.02333104,0.020418856,-0.06898824,-0.06375675,0.014454073,-0.0067938315,0.0072002704,-0.0018073514,0.0055267345,0.024807017,0.013690656,-0.028061563,-0.068297535,-0.045077376,-0.034851987,-0.08400563,0.059619028,0.015172371,-0.076349325,-0.04721157,-0.046953443,0.009720361,-0.026788274,-0.044637833,-0.019272843,0.0035204778,-0.069712564,-0.014842164,-0.001918734,-0.020264393,-0.04071907,-0.022443885,-0.06329279,0.057162732,0.0067434018,-0.013839925,-0.07252891,0.00069043966,-0.0017926792,0.045167334,0.03394841,0.045211736,-0.05187786,0.038721144,0.028637765,-0.02453973,0.0041451836,0.04432564,0.009144043,0.029491592,0.014270886,-0.042711653,0.0038537602,-0.04856419,-0.034242164,0.00049359957,0.026635868,-0.046773635,0.010212388,0.030642353,0.038814563,0.014945553,0.026035508,0.017975122,0.030607048,-0.0032153574,-0.0011514552,-0.029939853,-0.022637967,0.02840375,-0.036912195,0.069876924,-0.04345442,0.050466787,0.04792135,0.04792135,0.0007868075,-0.047806095,-0.05834105,0.03352675,-0.044163268,0.038401064,0.05277271,-0.005707855,-0.057298508,0.03817131,-0.034918394,0.020611683,0.06457837,0.059279196,-0.042910498,0.011231341,-0.04864078,-0.043524105,-0.039377477,-0.055331543,-0.05737085,0.037154313,0.043052416
-0.020304259,0.052865867,-0.0301207,0.010807969,0.014431277,-0.07573794,0.014263362,0.023434125,-0.01792774,0.023789657,-0.0057441904,0.00043399198,-0.0021780273,0.02343929,-0.030239813,-0.02970366,0.006090625,0.017381286,-0.044518515,0.030883465,0.010104585,0.014502317,0.019199263,-0.07119157,-0.05456639,-0.006480831,0.06388167,0.008490127,-0.05252856,-0.011165329,-0.0042071687,-0.009146854,-0.055997793,-0.033328906,0.0062333965,-0.082032464,-0.057154506,-0.0024947426,0.00028825327,-0.043238,-0.013873977,0.03529646,0.08437738,0.087518014,0.053077236,0.020773027,0.042719483,0.031597074,0.005897723,-0.05141569,0.017937293,-0.047124106,-0.055755522,-0.03299568,0.026635362,0.013151425,0.04640627,-0.05229305,-0.021643301,0.068766855,0.07050582,-0.025142087,0.014308869,0.049019903,-0.054360013,-0.00871396,-0.08030959,-0.048123024,-0.001407125,-0.014259521,0.07734625,0.056578305,0.00424456,0.040373698,0.07401889,0.03167064,-0.00941194,-0.0193481,-0.056900423,-0.042654242,0.01968577,0.071258746,0.054353364,-0.0616581,-0.074472465,-0.028929094,0.037059948,-0.02511415,-0.058595102,0.062934086,-0.031220002,0.07720413,-0.059063155,-0.032927174,0.015285023,0.05060924,0.0071854577,-0.019292062,-0.06661407,-0.047694802,-0.04211107,-0.008597688,0.030595865,0.038820166,-0.069043905,0.007594884,0.02045408,0.026588807,-0.060877007,-0.09576404,-0.08584993,0.03655848,0.0680914,0.010545388,-0.028569838,-0.01032561,-0.020278363,-0.019947717,-0.0008900371,-0.020139204,-0.03925189,-0.024338111,-0.08272899,0.06709962,-0.017026225,-0.05102237,-0.047148842,-0.028963478,-0.0760365,-0.08408977,-0.08408977,-0.00683681,-0.029230706,-0.07770325,-0.042145602,0.03630645,0.034822945,-0.05948851,-0.054467626,-0.042962182,0.0034677873,0.009193203,-0.07712729,-0.05641951,-0.06189695,-0.029526003,-0.008353481,-0.025237814,0.068416536,0.0041450635,0.01893879,0.065180756,-0.021049462,-0.032686688
